date,value
-27.5,72.25336705
-27.4,66.62821098
-27.3,75.87343788
-27.2,71.63056462
-27.1,69.69183446
-27,77.69375619
-26.9,60.48834894
-26.8,62.21940225
-26.7,81.58637197
-26.6,77.53164675
-26.5,80.41489835
-26.4,74.8913984
-26.3,73.2653125
-26.2,66.55884854
-26.1,60.26335357
-26,60.70540066
-25.9,72.95784711
-25.8,83.48893357
-25.7,68.93952344
-25.6,71.97896189
-25.5,68.19846905
-25.4,70.45741639
-25.3,73.00175952
-25.2,62.87592448
-25.1,71.46474581
-25,74.34163613
-24.9,63.11931074
-24.8,69.03490615
-24.7,74.53573824
-24.6,77.68462446
-24.5,77.17285172
-24.4,63.61837274
-24.3,73.47979946
-24.2,77.23918006
-24.1,79.81084995
-24,81.1091174
-23.9,70.14998056
-23.8,65.34021608
-23.7,62.33659106
-23.6,72.97214088
-23.5,70.28610737
-23.4,76.78861185
-23.3,72.67217986
-23.2,65.43735077
-23.1,63.31425405
-23,55.49429124
-22.9,63.39862933
-22.8,68.62383461
-22.7,65.00720098
-22.6,56.17116034
-22.5,65.45597689
-22.4,56.96498675
-22.3,69.21161101
-22.2,51.65718642
-22.1,59.79380509
-22,54.05939358
-21.9,50.1656224
-21.8,56.02035206
-21.7,41.36083388
-21.6,52.2817554
-21.5,45.77214068
-21.4,65.88933914
-21.3,59.77521948
-21.2,53.5802205
-21.1,44.62891155
-21,40.67691827
-20.9,41.95709662
-20.8,47.44576086
-20.7,43.94788658
-20.6,30.55006576
-20.5,44.18554636
-20.4,36.47287603
-20.3,40.64114254
-20.2,41.29138634
-20.1,39.91804518
-20,44.73932581
-19.9,49.32370402
-19.8,41.98733918
-19.7,32.4954173
-19.6,29.7356377
-19.5,33.33571545
-19.4,41.64701736
-19.3,36.754581
-19.2,44.5220861
-19.1,41.43699093
-19,35.76023478
-18.9,41.24793053
-18.8,45.27512334
-18.7,34.52735875
-18.6,34.69371081
-18.5,39.92216312
-18.4,36.96055864
-18.3,46.68184062
-18.2,31.6801927
-18.1,51.95439245
-18,36.26387981
-17.9,38.09986674
-17.8,42.94432494
-17.7,47.1660133
-17.6,49.210893
-17.5,44.18492759
-17.4,30.51764949
-17.3,40.10386571
-17.2,46.35367702
-17.1,37.37274949
-17,51.54248473
-16.9,38.6576599
-16.8,36.16264839
-16.7,49.99870389
-16.6,42.51147688
-16.5,28.56556639
-16.4,49.11147999
-16.3,31.7010612
-16.2,35.13608066
-16.1,23.69694331
-16,32.33350283
-15.9,20.9206099
-15.8,38.95706415
-15.7,19.94438105
-15.6,27.04267
-15.5,30.31503807
-15.4,8.20017913
-15.3,28.29824405
-15.2,15.02234258
-15.1,17.99337619
-15,13.33783628
-14.9,17.85678445
-14.8,10.04917001
-14.7,13.07620214
-14.6,13.40488725
-14.5,10.7343125
-14.4,13.02080719
-14.3,16.24520045
-14.2,-0.369285427
-14.1,9.556568156
-14,11.97363558
-13.9,18.33729139
-13.8,8.770715115
-13.7,20.11735508
-13.6,4.745169107
-13.5,24.06868966
-13.4,-3.525770743
-13.3,1.985533971
-13.2,14.02554725
-13.1,2.140990272
-13,19.9182424
-12.9,-1.502088832
-12.8,3.062904562
-12.7,16.93688451
-12.6,22.07716861
-12.5,21.86150596
-12.4,23.92338417
-12.3,23.78850835
-12.2,22.93978068
-12.1,12.88239645
-12,13.86582748
-11.9,17.02162318
-11.8,15.69747723
-11.7,3.011983172
-11.6,25.80358503
-11.5,25.10743429
-11.4,24.97838285
-11.3,32.05523469
-11.2,22.34170987
-11.1,22.523544
-11,14.45888073
-10.9,8.415090811
-10.8,29.02171677
-10.7,13.3943508
-10.6,12.31315122
-10.5,23.28700224
-10.4,19.65266355
-10.3,3.709100611
-10.2,16.35352694
-10.1,14.87617967
-10,11.00665892
-9.9,9.228658127
-9.8,21.1471693
-9.7,6.958562228
-9.6,3.288962118
-9.5,6.099723964
-9.4,13.27325517
-9.3,12.40408692
-9.2,5.177451432
-9.1,8.706892351
-9,11.13657056
-8.9,-4.553007446
-8.8,4.300620738
-8.7,-9.543265899
-8.6,5.553435811
-8.5,-3.385872829
-8.4,-2.243871782
-8.3,7.037219226
-8.2,7.894051523
-8.1,0.992525413
-8,-0.197444456
-7.9,2.594329944
-7.8,-9.791416979
-7.7,-0.16064334
-7.6,3.508155651
-7.5,-12.73078765
-7.4,4.935285847
-7.3,-9.830947219
-7.2,0.384329259
-7.1,0.064470457
-7,-2.073925617
-6.9,-14.21205467
-6.8,-3.777617299
-6.7,3.743076717
-6.6,0.872253527
-6.5,1.032243765
-6.4,2.826526689
-6.3,10.86277623
-6.2,-1.16217178
-6.1,3.887583516
-6,-3.290406577
-5.9,9.815349626
-5.8,5.23533727
-5.7,2.67579337
-5.6,2.355326153
-5.5,10.42409344
-5.4,-0.033191951
-5.3,-2.075159205
-5.2,0.51839543
-5.1,-1.44054855
-5,17.43836866
-4.9,3.607507366
-4.8,7.082702892
-4.7,28.13038205
-4.6,7.221772515
-4.5,6.872091845
-4.4,-3.010086071
-4.3,6.766444414
-4.2,4.098849072
-4.1,5.460333064
-4,4.029455596
-3.9,15.4271204
-3.8,4.794992117
-3.7,14.38940182
-3.6,9.902429539
-3.5,-5.504902559
-3.4,2.623177903
-3.3,4.884627732
-3.2,-4.482974471
-3.1,-5.058218566
-3,1.997886736
-2.9,8.410597788
-2.8,-1.384447961
-2.7,-6.224983713
-2.6,-1.992323074
-2.5,-1.319638405
-2.4,-11.1224595
-2.3,-10.90551106
-2.2,-9.015592331
-2.1,9.331171649
-2,-5.278424129
-1.9,-13.92493798
-1.8,7.663229383
-1.7,-12.50105588
-1.6,-6.891333147
-1.5,-13.07718374
-1.4,-8.21510255
-1.3,-18.82438235
-1.2,-16.49694775
-1.1,-12.05920024
-1,-19.56987618
-0.9,0.245914959
-0.8,-7.762262812
-0.7,-5.665936839
-0.6,-4.862348715
-0.5,-7.222838224
-0.4,-0.794112325
-0.3,-1.012214465
-0.2,-2.859510766
-0.1,-4.465792792
7.11E-13,-2.08E+00
0.1,-4.231372271
0.2,-5.789372496
0.3,4.153469392
0.4,-2.736327146
0.5,19.56135334
0.6,-0.588557137
0.7,-9.578251486
0.8,10.74242019
0.9,-2.042627316
1,4.060608529
1.1,2.719183843
1.2,17.9395206
1.3,0.882184177
1.4,3.101357292
1.5,-1.725766276
1.6,15.55702321
1.7,8.668234688
1.8,14.24115253
1.9,15.56858364
2,0.921448953
2.1,11.95238875
2.2,12.68909728
2.3,-2.412559344
2.4,5.362713402
2.5,3.273366863
2.6,7.70324356
2.7,8.323426882
2.8,11.56361178
2.9,1.45015176
3,2.659242744
3.1,-7.866164304
3.2,15.74809322
3.3,-7.900569941
3.4,-17.76684035
3.5,-11.30160434
3.6,7.31885036
3.7,-13.10427238
3.8,9.139502136
3.9,-6.688706668
4,1.392921449
4.1,1.737208578
4.2,-7.661089002
4.3,-22.6697339
4.4,-3.808758775
4.5,-6.554097788
4.6,-13.00075091
4.7,-6.534525951
4.8,-9.384823238
4.9,-2.804062324
5,-6.079636404
5.1,-9.117270927
5.2,-20.00513665
5.3,-11.52709969
5.4,3.232107844
5.5,-6.9469108
5.6,-1.353421408
5.7,-11.61618479
5.8,-2.128643486
5.9,-6.761972799
6,-0.539631146
6.1,-1.189726447
6.2,7.312371827
6.3,5.099706064
6.4,5.615489282
6.5,11.79255967
6.6,3.040375379
6.7,16.3413939
6.8,15.719165
6.9,10.66253251
7,16.38354369
7.1,9.010051777
7.2,13.0634883
7.3,5.860303789
7.4,15.69671299
7.5,10.83288717
7.6,23.17793963
7.7,12.34634584
7.8,5.279677315
7.9,11.27704111
8,8.713887949
8.1,11.66981097
8.2,17.92618126
8.3,14.90754066
8.4,16.43956284
8.5,6.342226473
8.6,14.23972438
8.7,12.02935686
8.8,14.89009919
8.9,22.94854946
9,12.10672091
9.1,6.346033444
9.2,-1.594823942
9.3,11.08117151
9.4,3.415209265
9.5,17.08307686
9.6,3.869176833
9.7,-2.685967161
9.8,2.668970628
9.9,11.35357081
10,5.350693611
10.1,18.48307844
10.2,15.38651984
10.3,-5.207334412
10.4,4.766204506
10.5,8.057557794
10.6,3.500385449
10.7,5.578368678
10.8,11.45499586
10.9,-13.19954223
11,20.25688979
11.1,-0.350745907
11.2,-9.530204419
11.3,1.553175195
11.4,13.39123835
11.5,14.82691221
11.6,-0.610801173
11.7,6.035523767
11.8,4.924928523
11.9,0.200824153
12,13.51809814
12.1,17.03279452
12.2,23.49903772
12.3,23.22886664
12.4,15.93671422
12.5,20.09511338
12.6,16.85950917
12.7,21.01344965
12.8,28.98505631
12.9,28.32828628
13,22.57605833
13.1,17.04308033
13.2,31.8705467
13.3,25.86169098
13.4,26.07323594
13.5,21.75208497
13.6,13.67259539
13.7,29.04869483
13.8,18.34199721
13.9,33.88405191
14,45.38757483
14.1,19.26466122
14.2,28.55834323
14.3,32.76133182
14.4,36.29801317
14.5,30.2733554
14.6,48.15659861
14.7,32.95330899
14.8,25.04822681
14.9,29.03408161
15,42.37963184
15.1,30.26126844
15.2,19.36273021
15.3,30.29611519
15.4,28.04301689
15.5,25.74049957
15.6,37.62703306
15.7,28.91732967
15.8,30.07277692
15.9,33.1821317
16,21.01331301
16.1,21.12170795
16.2,10.98436405
16.3,26.45735106
16.4,32.67238766
16.5,15.72924647
16.6,15.76662812
16.7,29.83180364
16.8,25.85362907
16.9,27.7115091
17,20.24320744
17.1,25.11936204
17.2,21.04257273
17.3,24.39586078
17.4,21.19744013
17.5,20.87536765
17.6,27.80029451
17.7,17.42848531
17.8,28.3597646
17.9,21.412685
18,21.9241398
18.1,50.39157938
18.2,32.98758841
18.3,39.29948311
18.4,21.60226391
18.5,43.27363479
18.6,35.60319049
18.7,30.31718878
18.8,29.06852537
18.9,39.19802202
19,48.52177237
19.1,37.2721927
19.2,33.78320685
19.3,46.99714723
19.4,44.93252064
19.5,40.87431974
19.6,45.41877821
19.7,48.13919593
19.8,44.424964
19.9,45.87666849
20,51.21107166
20.1,65.63650996
20.2,50.86570149
20.3,49.02817373
20.4,51.28947278
20.5,48.13415452
20.6,56.96359603
20.7,61.5277839
20.8,33.36541335
20.9,52.10720546
21,68.97816003
21.1,62.55458762
21.2,47.79668738
21.3,46.69764555
21.4,48.61705278
21.5,46.34885031
21.6,58.1984794
21.7,50.28212821
21.8,52.51036806
21.9,62.03345562
22,50.34570305
22.1,43.41538979
22.2,46.57787357
22.3,60.7844451
22.4,54.35774065
22.5,65.14239271
22.6,51.04033873
22.7,48.60004406
22.8,61.46139564
22.9,41.47224442
23,43.95968273
23.1,43.91577812
23.2,57.90569542
23.3,63.11373571
23.4,54.52862651
23.5,48.3182341
23.6,50.52025413
23.7,62.02148673
23.8,55.60096638
23.9,56.89439714
24,70.09222966
24.1,53.09702662
24.2,63.58872567
24.3,59.72995209
24.4,61.7111271
24.5,66.88570441
24.6,50.82116698
24.7,65.46729441
24.8,77.88173809
24.9,70.52326202
25,73.61102514
25.1,74.82331713
25.2,58.05728333
25.3,74.26957087
25.4,80.41328203
25.5,76.94401088
25.6,78.52558009
25.7,72.12381232
25.8,79.8967432
25.9,93.78215372
26,88.28342118
26.1,70.39198409
26.2,81.78951066
26.3,84.60699432
26.4,76.5190417
26.5,82.59855282
26.6,78.19459231
26.7,93.28117806
26.8,88.66562517
26.9,82.32178753
27,71.37598309
27.1,83.08093208
27.2,97.84735385
27.3,97.89533064
27.4,98.01717209
27.5,97.60405983
27.6,86.52644609
27.7,89.46756439
27.8,95.36703555
27.9,98.01796253
28,76.60982579
28.1,84.11950945
28.2,86.35858315
28.3,81.2088244
28.4,90.1006632
28.5,81.36086669
28.6,79.82095278
28.7,90.96291916
28.8,86.83520549
28.9,82.38165907
29,87.93930787
29.1,88.88622475
29.2,82.20237394
29.3,93.36328018
29.4,73.61480036
29.5,91.87235614
29.6,94.46602823
29.7,85.02011185
29.8,94.15178642
29.9,97.55869611
30,95.14039635
30.1,93.01577201
30.2,97.9958843
30.3,98.11812417
30.4,85.75813818
30.5,104.6857293
30.6,88.06667964
30.7,93.370761
30.8,105.4639812
30.9,117.5063686
31,103.3542762
31.1,118.1459448
31.2,105.2495127
31.3,97.01827027
31.4,108.9096392
31.5,119.8414104
31.6,110.6619308
31.7,119.7099811
31.8,126.6078492
31.9,110.1303135
32,116.093736
32.1,117.2235073
32.2,120.4103778
32.3,117.7501236
32.4,126.143263
32.5,133.9945318
32.6,126.5797204
32.7,137.195475
32.8,113.4407955
32.9,136.6390906
33,117.0737564
33.1,122.7005011
33.2,130.9325295
33.3,123.9960128
33.4,133.267126
33.5,128.2702063
33.6,134.5422705
33.7,128.6644093
33.8,141.3501472
33.9,144.1842741
34,136.2306356
34.1,136.3561144
34.2,130.6256896
34.3,142.7599777
34.4,119.0616586
34.5,142.2377528
34.6,131.6790388
34.7,138.1195588
34.8,133.4071144
34.9,130.4920178
35,136.2831702
35.1,139.5973395
35.2,134.5290706
35.3,135.6210676
35.4,143.763043
35.5,149.4099503
35.6,139.3625218
35.7,146.0769325
35.8,131.3447569
35.9,140.3460112
36,117.2357505
36.1,136.8427404
36.2,146.1177074
36.3,146.1915956
36.4,121.9548827
36.5,147.6564991
36.6,137.1673353
36.7,142.9727182
36.8,139.6405389
36.9,139.0477574
37,147.3806369
37.1,143.580467
37.2,151.614952
37.3,141.8355136
37.4,160.6187082
37.5,150.0694276
37.6,160.0231392
37.7,155.6411174
37.8,145.4984612
37.9,171.3429013
38,157.1789146
38.1,172.7134942
38.2,164.2166201
38.3,163.321974
38.4,164.7219799
38.5,165.6332227
38.6,162.1776225
38.7,172.663613
38.8,178.2787984
38.9,176.6327285
39,172.5874187
39.1,163.4446425
39.2,180.7776339
39.3,175.4060575
39.4,180.0689601
39.5,182.3030987
39.6,174.1169168
39.7,175.7681986
39.8,181.5336128
39.9,168.073107
40,192.3698792
40.1,183.4304055
40.2,189.2695239
40.3,188.6481763
40.4,190.740294
40.5,178.9048813
40.6,180.9909786
40.7,177.8154568
40.8,198.2950797
40.9,181.4832492
41,183.7735188
41.1,185.8916043
41.2,186.4207585
41.3,178.1728402
41.4,195.3646443
41.5,185.003123
41.6,187.867446
41.7,181.3753141
41.8,176.8601847
41.9,190.7288046
42,188.4579625
42.1,203.5734468
42.2,184.6385116
42.3,189.5332549
42.4,196.3546507
42.5,188.8051356
42.6,189.4853693
42.7,195.6064363
42.8,208.5889386
42.9,209.0745404
43,202.5154072
43.1,208.9700229
43.2,207.001004
43.3,199.7448763
43.4,203.6613391
43.5,212.3767047
43.6,206.0734891
43.7,202.9770169
43.8,211.3520408
43.9,214.5724157
44,200.2674484
44.1,212.4046155
44.2,230.5855472
44.3,224.1594542
44.4,216.6475655
44.5,206.3675493
44.6,217.1655695
44.7,223.7945341
44.8,223.1492562
44.9,225.5022119
45,231.4631705
45.1,230.49186
45.2,218.4628979
45.3,222.271725
45.4,248.0612966
45.5,228.8110105
45.6,244.1296795
45.7,245.9460475
45.8,238.2899276
45.9,234.4243238
46,241.9945061
46.1,234.6530327
46.2,240.7939357
46.3,252.2161012
46.4,241.6697662
46.5,236.0214428
46.6,235.254178
46.7,258.4891839
46.8,252.6786215
46.9,250.5068351
47,240.2047204
47.1,244.7099175
47.2,252.1691709
47.3,258.7598178
47.4,226.5321714
47.5,242.0932868
47.6,252.3912026
47.7,252.004865
47.8,249.722028
47.9,237.737038
48,244.3834142
48.1,237.2288429
48.2,247.748717
48.3,255.2509978
48.4,239.7067581
48.5,252.9743166
48.6,245.4094817
48.7,261.3839681
48.8,268.7101484
48.9,262.0670413
49,254.4615836
49.1,254.1401048
49.2,263.5354249
49.3,249.1601058
49.4,270.6978386
49.5,265.1323434
49.6,261.2837133
49.7,270.0383319
49.8,267.4242726
49.9,281.7744728
