date,value
-12.7,16.85525478
-12.6,17.37101562
-12.5,17.89168629
-12.4,18.40927785
-12.3,18.91585433
-12.2,19.40361204
-12.1,19.86495749
-12,20.29258334
-11.9,20.67954134
-11.8,21.01931179
-11.7,21.30586867
-11.6,21.53373987
-11.5,21.69806184
-11.4,21.79462821
-11.3,21.81993178
-11.2,21.77119961
-11.1,21.64642071
-11,21.4443661
-10.9,21.16460114
-10.8,20.80748984
-10.7,20.37419124
-10.6,19.86664782
-10.5,19.28756608
-10.4,18.64038953
-10.3,17.92926426
-10.2,17.1589975
-10.1,16.33500964
-10,15.46328
-9.9,14.55028715
-9.8,13.60294415
-9.7,12.62852946
-9.6,11.63461425
-9.5,10.62898674
-9.4,9.619574374
-9.3,8.614364612
-9.2,7.621325132
-9.1,6.648324212
-9,5.703052118
-8.9,4.792944259
-8.8,3.925106901
-8.7,3.106246159
-8.6,2.342600995
-8.5,1.639880877
-8.4,1.003208735
-8.3,0.437069774
-8.2,-0.054733342
-8.1,-0.469118487
-8,-0.803754862
-7.9,-1.05708629
-7.8,-1.228346763
-7.7,-1.317568093
-7.6,-1.325579598
-7.5,-1.253999814
-7.4,-1.105220322
-7.3,-0.882381854
-7.2,-0.589342911
-7.1,-0.23064121
-7,0.188551655
-6.9,0.662481885
-6.8,1.184870969
-6.7,1.748978413
-6.6,2.347669092
-6.5,2.97348454
-6.4,3.618717472
-6.3,4.275488796
-6.2,4.935826334
-6.1,5.591744479
-6,6.235323986
-5.9,6.858791096
-5.8,7.454595213
-5.7,8.015484341
-5.6,8.534577547
-5.5,9.005433716
-5.4,9.4221159
-5.3,9.779250649
-5.2,10.07208169
-5.1,10.29651746
-5,10.44917198
-4.9,10.52739868
-4.8,10.52931687
-4.7,10.4538305
-4.6,10.30063914
-4.5,10.07024094
-4.4,9.763927702
-4.3,9.383771938
-4.2,8.932606179
-4.1,8.413994666
-4,7.83219774
-3.9,7.192129273
-3.8,6.499307572
-3.7,5.759800238
-3.6,4.980163546
-3.5,4.167376933
-3.4,3.328773261
-3.3,2.471965553
-3.2,1.604770925
-3.1,0.735132478
-3,-0.128960064
-2.9,-0.979550189
-2.8,-1.80879409
-2.7,-2.609039042
-2.6,-3.372899863
-2.5,-4.093332708
-2.4,-4.763705444
-2.3,-5.37786392
-2.2,-5.930193453
-2.1,-6.415674933
-2,-6.82993497
-1.9,-7.16928959
-1.8,-7.430781047
-1.7,-7.612207373
-1.6,-7.71214438
-1.5,-7.729959893
-1.4,-7.665820062
-1.3,-7.520687706
-1.2,-7.296312688
-1.1,-6.995214436
-1,-6.620656767
-0.9,-6.176615277
-0.8,-5.667737616
-0.7,-5.099297053
-0.6,-4.477139787
-0.5,-3.807626531
-0.4,-3.097568961
-0.3,-2.354161653
-0.2,-1.584910202
-0.1,-0.797556222
7.11E-13,5.68E-12
0.1,0.799778444
0.2,1.593799091
0.3,2.374161653
0.4,3.133124516
0.5,3.863182087
0.6,4.557139787
0.7,5.208185942
0.8,5.809959838
0.9,6.356615277
1,6.84287899
1.1,7.264103325
1.2,7.616312688
1.3,7.896243261
1.4,8.101375618
1.5,8.229959893
1.6,8.281033269
1.7,8.254429595
1.8,8.150781047
1.9,7.971511813
2,7.718823859
2.1,7.395674933
2.2,7.005749008
2.3,6.553419475
2.4,6.043705444
2.5,5.482221597
2.6,4.875122086
2.7,4.229039042
2.8,3.551016312
2.9,2.848439078
3,2.128960064
3.1,1.400423077
3.2,0.67078463
3.3,-0.051965553
3.4,-0.759884372
3.5,-1.44515471
3.6,-2.100163546
3.7,-2.717578016
3.8,-3.290418683
3.9,-3.812129273
4,-4.276642185
4.1,-4.678439111
4.2,-5.012606179
4.3,-5.27488305
4.4,-5.46170548
4.5,-5.570240941
4.6,-5.598416918
4.7,-5.544941616
4.8,-5.409316871
4.9,-5.191843123
5,-4.89361642
5.1,-4.516517459
5.2,-4.063192801
5.3,-3.537028427
5.4,-2.9421159
5.5,-2.283211493
5.6,-1.565688659
5.7,-0.795484341
5.8,0.020960342
5.9,0.876764459
6,1.764676014
6.1,2.67714441
6.2,3.606395889
6.3,4.544511204
6.4,5.48350475
6.5,6.415404349
6.6,7.332330908
6.7,8.226577143
6.8,9.090684587
6.9,9.917518115
7,10.70033723
7.1,11.43286343
7.2,12.10934291
7.3,12.72460408
7.4,13.27410921
7.5,13.75399981
7.6,14.16113515
7.7,14.49312365
7.8,14.74834676
7.9,14.92597518
8,15.02597708
8.1,15.04911849
8.2,14.99695556
8.3,14.87181911
8.4,14.67679126
8.5,14.41567468
8.6,14.09295456
8.7,13.71375384
8.8,13.28378199
8.9,12.80927796
9,12.29694788
9.1,11.75389801
9.2,11.18756376
9.3,10.60563539
9.4,10.01598118
9.5,9.426568814
9.6,8.84538575
9.7,8.280359433
9.8,7.739278077
9.9,7.22971285
10,6.758942224
10.1,6.333879253
10.2,5.961002499
10.3,5.6462913
10.4,5.395166025
10.5,5.21243392
10.6,5.102241072
10.7,5.068030981
10.8,5.112510159
10.9,5.237621085
11,5.444522792
11.1,5.733579294
11.2,6.104355945
11.3,6.555623779
11.4,7.085371795
11.5,7.690827047
11.6,8.368482351
11.7,9.114131329
11.8,9.922910433
11.9,10.78934755
12,11.70741666
12.1,12.67059806
12.2,13.67194352
12.3,14.70414567
12.4,15.75961104
12.5,16.83053593
12.6,17.90898438
12.7,18.98696744
12.8,20.05652305
12.9,21.10979551
13,22.13911407
13.1,23.13706949
13.2,24.09658812
13.3,25.01100254
13.4,25.87411823
13.5,26.68027541
13.6,27.42440563
13.7,28.10208238
13.8,28.70956536
13.9,29.24383779
14,29.70263662
14.1,30.08447511
14.2,30.38865767
14.3,30.61528683
14.4,30.76526221
14.5,30.84027156
14.6,30.84277382
14.7,30.77597465
14.8,30.64379432
14.9,30.45082857
15,30.20230272
15.1,29.9040194
15.2,29.56230062
15.3,29.18392459
15.4,28.77605797
15.5,28.3461843
15.6,27.90202922
15.7,27.45148325
15.8,27.00252298
15.9,26.56313135
16,26.14121791
16.1,25.74453977
16.2,25.38062411
16.3,25.05669294
16.4,24.77959099
16.5,24.55571726
16.6,24.39096115
16.7,24.29064355
16.8,24.25946373
16.9,24.30145234
17,24.41993118
17.1,24.61747996
17.2,24.89591058
17.3,25.256249
17.4,25.69872496
17.5,26.22276973
17.6,26.82702179
17.7,27.5093404
17.8,28.26682701
17.9,29.09585422
18,29.99210203
18.1,30.95060099
18.2,31.96578187
18.3,33.03153128
18.4,34.1412528
18.5,35.28793283
18.6,36.46421071
18.7,37.66245224
18.8,38.87482598
18.9,40.0933815
19,41.31012879
19.1,42.51711811
19.2,43.70651943
19.3,44.87070066
19.4,46.0023039
19.5,47.09431896
19.6,48.1401534
19.7,49.13369843
19.8,50.0693899
19.9,50.94226392
20,51.74800645
20.1,52.48299643
20.2,53.14434192
20.3,53.72990902
20.4,54.2383432
20.5,54.6690828
20.6,55.02236467
20.7,55.2992218
20.8,55.50147298
20.9,55.63170467
21,55.69324511
21.1,55.69013107
21.2,55.62706756
21.3,55.50938077
21.4,55.34296487
21.5,55.13422314
21.6,54.89000393
21.7,54.61753232
21.8,54.32433785
21.9,54.01817933
22,53.7069673
22.1,53.39868501
22.2,53.10130864
22.3,52.82272757
22.4,52.57066565
22.5,52.3526039
22.6,52.17570587
22.7,52.046746
22.8,51.97204195
22.9,51.95739149
23,52.00801454
23.1,52.12850106
23.2,52.32276512
23.3,52.59400588
23.4,52.94467554
23.5,53.37645489
23.6,53.89023651
23.7,54.48611583
23.8,55.16339021
23.9,55.92056592
24,56.7553731
24.1,57.66478842
24.2,58.6450653
24.3,59.69177132
24.4,60.79983255
24.5,61.96358421
24.6,63.17682728
24.7,64.43289045
24.8,65.72469677
24.9,67.04483435
25,68.38563044
25.1,69.73922808
25.2,71.09766458
25.3,72.45295114
25.4,73.79715262
25.5,75.12246683
25.6,76.42130253
25.7,77.68635523
25.8,78.91068018
25.9,80.08776179
26,81.21157871
26.1,82.27666401
26.2,83.27815975
26.3,84.2118656
26.4,85.07428076
26.5,85.86263892
26.6,86.57493597
26.7,87.20994994
26.8,87.76725328
26.9,88.24721709
27,88.65100743
27.1,88.98057365
27.2,89.23862894
27.3,89.4286232
27.4,89.5547086
27.5,89.62169803
27.6,89.63501708
27.7,89.6006498
27.8,89.52507889
27.9,89.41522096
28,89.27835742
28.1,89.12206169
28.2,88.95412356
28.3,88.78247138
28.4,88.61509277
28.5,88.45995488
28.6,88.32492475
28.7,88.21769072
28.8,88.14568559
28.9,88.11601239
29,88.13537337
29.1,88.21000306
29.2,88.34560595
29.3,88.54729953
29.4,88.81956313
29.5,89.16619318
29.6,89.59026524
29.7,90.09410333
29.8,90.67925667
29.9,91.3464842
30,92.09574701
30.1,92.92620872
30.2,93.83624386
30.3,94.82345406
30.4,95.88469208
30.5,97.0160932
30.6,98.21311386
30.7,99.47057706
30.8,100.7827241
30.9,102.143272
31,103.5454766
31.1,104.9821995
31.2,106.4459797
31.3,107.929108
31.4,109.4237042
31.5,110.9217956
31.6,112.4153969
31.7,113.8965898
31.8,115.3576021
31.9,116.7908856
32,118.1891912
32.1,119.5456417
32.2,120.8538001
32.3,122.1077342
32.4,123.3020759
32.5,124.4320745
32.6,125.4936446
32.7,126.4834067
32.8,127.3987208
32.9,128.2377132
33,128.9992949
33.1,129.6831725
33.2,130.2898512
33.3,130.8206299
33.4,131.2775879
33.5,131.6635644
33.6,131.98213
33.7,132.237551
33.8,132.4347469
33.9,132.5792412
34,132.6771059
34.1,132.7349016
34.2,132.759611
34.3,132.7585698
34.4,132.7393932
34.5,132.7098998
34.6,132.6780335
34.7,132.651784
34.8,132.6391072
34.9,132.6478456
35,132.6856498
35.1,132.7599022
35.2,132.8776435
35.3,133.0455018
35.4,133.2696266
35.5,133.5556276
35.6,133.9085185
35.7,134.3326666
35.8,134.8317497
35.9,135.4087188
36,136.0657692
36.1,136.804318
36.2,137.6249903
36.3,138.5276129
36.4,139.511216
36.5,140.5740427
36.6,141.7135668
36.7,142.9265182
36.8,144.208915
36.9,145.5561038
37,146.962806
37.1,148.4231707
37.2,149.9308327
37.3,151.4789766
37.4,153.060405
37.5,154.6676096
37.6,156.2928472
37.7,157.9282164
37.8,159.5657368
37.9,161.1974288
38,162.8153931
38.1,164.4118899
38.2,165.979416
38.3,167.51078
38.4,168.9991739
38.5,170.4382412
38.6,171.8221406
38.7,173.1456042
38.8,174.4039901
38.9,175.5933288
39,176.7103631
39.1,177.7525802
39.2,178.7182371
39.3,179.6063782
39.4,180.4168443
39.5,181.1502748
39.6,181.8081007
39.7,182.3925308
39.8,182.9065296
39.9,183.3537872
40,183.7386831
40.1,184.0662417
40.2,184.3420829
40.3,184.5723654
40.4,184.7637251
40.5,184.9232094
40.6,185.0582061
40.7,185.1763699
40.8,185.2855461
40.9,185.3936917
41,185.5087964
41.1,185.6388026
41.2,185.791526
41.3,185.9745773
41.4,186.1952866
41.5,186.4606299
41.6,186.7771594
41.7,187.1509381
41.8,187.5874792
41.9,188.0916909
42,188.6678276
42.1,189.3194472
42.2,190.0493755
42.3,190.8596782
42.4,191.7516402
42.5,192.7257524
42.6,193.7817074
42.7,194.9184021
42.8,196.1339489
42.9,197.4256945
43,198.7902465
43.1,200.2235073
43.2,201.7207149
43.3,203.2764906
43.4,204.8848927
43.5,206.5394759
43.6,208.2333556
43.7,209.9592769
43.8,211.7096869
43.9,213.4768102
44,215.2527265
44.1,217.0294501
44.2,218.7990092
44.3,220.553526
44.4,222.285295
44.5,223.9868603
44.6,225.65109
44.7,227.2712474
44.8,228.8410583
44.9,230.354774
45,231.8072282
45.1,233.193889
45.2,234.5109042
45.3,235.7551396
45.4,236.9242103
45.5,238.0165048
45.6,239.0312007
45.7,239.9682735
45.8,240.8284961
45.9,241.6134317
46,242.3254179
46.1,242.9675433
46.2,243.5436169
46.3,244.0581298
46.4,244.5162102
46.5,244.9235727
46.6,245.2864606
46.7,245.6115839
46.8,245.9060521
46.9,246.1773032
47,246.4330294
47.1,246.6811003
47.2,246.9294839
47.3,247.1861676
47.4,247.459078
47.5,247.7560017
47.6,248.0845075
47.7,248.451871
47.8,248.8650018
47.9,249.3303741
48,249.8539627
48.1,250.4411827
48.2,251.0968357
48.3,251.8250616
48.4,252.6292976
48.5,253.5122436
48.6,254.4758351
48.7,255.5212241
48.8,256.6487675
48.9,257.8580237
49,259.1477566
49.1,260.5159483
49.2,261.9598194
49.3,263.4758561
49.4,265.0598462
49.5,266.7069204
49.6,268.4116014
49.7,270.1678586
49.8,271.9691682
49.9,273.8085784
